x,y,flux,mag,SNR
1105.6884515298084,1347.9534233962522,6939.527851146644,15.396675192240782,30.379756315701915
1677.2451283893915,1355.5817356322982,823.266712418458,17.71114861073405,3.835908269012753
1343.5652917767593,1357.049838754496,37940.52591827053,13.552241633419406,131.5513465923788
1812.1458214559837,1365.0683741006033,1668.5776765460444,16.94413392755729,7.7041588768283855
1746.1656396879719,1371.875767084133,454177.573593034,10.856935785513372,642.6791920617773
903.6582209898836,1378.2947398782142,1421.202424036642,17.11836015109771,6.579349187844455
1893.8459850067559,1391.8261530392301,2876.50536850644,16.35283702775295,13.11363102840731
241.25260927640625,1393.8199392355148,428.0233659776437,18.42133130504788,2.002933076072339
1396.793577072048,1397.9050014471811,15543.998721745624,14.521093120305755,63.0480887503987
2046.8146240012522,1397.9801073050335,197.4863767290594,19.261157145226214,0.92647794735412
2047.2277685757247,1412.1917682198732,169.3979311267629,19.427729745133075,0.7949509390758529
365.87726687057835,1416.102417543844,14580.954890668963,14.590535084049087,59.61604548837949
1674.495441626142,1415.9359196535952,9765.223479474065,15.025794533323364,41.63747907386228
395.4935752810684,1432.2542415062487,551070.7761908798,10.64698154853668,713.6272738533555
762.0040884904703,1431.7175252791476,13148.626437376313,14.70279903273119,54.41519893066504
735.5646058319197,1441.8555684650871,13971.82913427996,14.63686683530089,57.41864451326297
787.9085633793285,1444.471083980115,28230.926831866702,13.873187158922653,104.15269864628334
949.556127033291,1466.976863855726,52.32315453125129,20.703265201358914,0.24585935086695074
1757.9403432706083,1471.1835677556926,254.7595127589159,18.98467397599205,1.1944137927406282
1526.57377767158,1479.740911242981,49886.56558350539,13.255040984563422,161.74658884292475
1460.22943720841,1484.0889733453232,248.11417979072087,19.01337103743627,1.1633428008195468
412.0832388393595,1487.6913735764667,26300.411583992565,13.950093637591369,98.33091100655885
1588.258755449202,1488.165056003354,10752.209458399124,14.921255709837213,45.439971136845145
286.08567561632117,1513.9185528578548,45006.91258770426,13.366801945109504,149.8185569930031
1152.7978667469315,1514.2863360198169,34050.44956192048,13.669692874504829,120.9247863932973
86.15003919889016,1517.0439430495512,20119.30813663698,14.240967394727038,78.69784858339108
998.4682445070513,1519.5932572249333,14738.130829192953,14.578893981497991,60.179670074797365
751.6303463360147,1520.0684298073636,34365.31213099285,13.659699267889252,121.80137060406666
742.5722566230328,1523.7638041895825,219.68712114900956,19.145488505603396,1.0303777396661822
442.752566828213,1532.2899577118744,34172.25796144753,13.665815809675712,121.26425923308454
322.1819104648039,1534.0043209343494,9432.453123487809,15.06343836109297,40.34080945314675
976.827858869137,1533.9496684369253,11081.42624887763,14.888510848984097,46.69420090414673
